    Finished `release` profile [optimized] target(s) in 0.03s
     Running `target/release/examples/soak`
Pre-flight self-test: OK
Modus: 21572 Sekunden (5.99 h)
VmRSS Start: 2104 kB

[13080.1s]     68661940 Runden |    5251/s (Ø    5249/s) | Fehler 0 | Tamper 0/16764 | RSS 2104 kB
[13140.1s]     68978425 Runden |    5275/s (Ø    5249/s) | Fehler 0 | Tamper 0/16841 | RSS 2104 kB
[13200.1s]     69296311 Runden |    5298/s (Ø    5250/s) | Fehler 0 | Tamper 0/16919 | RSS 2104 kB
[13260.1s]     69614400 Runden |    5301/s (Ø    5250/s) | Fehler 0 | Tamper 0/16996 | RSS 2104 kB
[13320.1s]     69925724 Runden |    5189/s (Ø    5250/s) | Fehler 0 | Tamper 0/17072 | RSS 2104 kB
[13380.1s]     70243015 Runden |    5288/s (Ø    5250/s) | Fehler 0 | Tamper 0/17150 | RSS 2104 kB
[13440.1s]     70559332 Runden |    5272/s (Ø    5250/s) | Fehler 0 | Tamper 0/17227 | RSS 2104 kB
[13500.1s]     70877278 Runden |    5299/s (Ø    5250/s) | Fehler 0 | Tamper 0/17305 | RSS 2104 kB
[13560.1s]     71194393 Runden |    5285/s (Ø    5250/s) | Fehler 0 | Tamper 0/17382 | RSS 2104 kB
[13620.1s]     71510317 Runden |    5265/s (Ø    5250/s) | Fehler 0 | Tamper 0/17459 | RSS 2104 kB
[13680.1s]     71823279 Runden |    5216/s (Ø    5250/s) | Fehler 0 | Tamper 0/17535 | RSS 2104 kB
[13740.1s]     72140884 Runden |    5293/s (Ø    5250/s) | Fehler 0 | Tamper 0/17613 | RSS 2104 kB
[13800.1s]     72457943 Runden |    5284/s (Ø    5251/s) | Fehler 0 | Tamper 0/17690 | RSS 2104 kB
[13860.1s]     72775260 Runden |    5289/s (Ø    5251/s) | Fehler 0 | Tamper 0/17768 | RSS 2104 kB
[13920.1s]     73089232 Runden |    5233/s (Ø    5251/s) | Fehler 0 | Tamper 0/17845 | RSS 2104 kB
[13980.1s]     73402380 Runden |    5219/s (Ø    5251/s) | Fehler 0 | Tamper 0/17921 | RSS 2104 kB
[14040.1s]     73716750 Runden |    5239/s (Ø    5250/s) | Fehler 0 | Tamper 0/17998 | RSS 2104 kB
[14100.1s]     74030788 Runden |    5234/s (Ø    5250/s) | Fehler 0 | Tamper 0/18074 | RSS 2104 kB
[14160.1s]     74348594 Runden |    5297/s (Ø    5251/s) | Fehler 0 | Tamper 0/18152 | RSS 2104 kB
[14220.1s]     74655330 Runden |    5112/s (Ø    5250/s) | Fehler 0 | Tamper 0/18227 | RSS 2104 kB
[14280.1s]     74970956 Runden |    5260/s (Ø    5250/s) | Fehler 0 | Tamper 0/18304 | RSS 2104 kB
[14340.1s]     75286909 Runden |    5266/s (Ø    5250/s) | Fehler 0 | Tamper 0/18381 | RSS 2104 kB
[14400.1s]     75602100 Runden |    5253/s (Ø    5250/s) | Fehler 0 | Tamper 0/18458 | RSS 2104 kB
[14460.1s]     75914211 Runden |    5202/s (Ø    5250/s) | Fehler 0 | Tamper 0/18534 | RSS 2104 kB
[14520.1s]     76225545 Runden |    5189/s (Ø    5250/s) | Fehler 0 | Tamper 0/18610 | RSS 2104 kB
[14580.1s]     76541355 Runden |    5263/s (Ø    5250/s) | Fehler 0 | Tamper 0/18687 | RSS 2104 kB
[14640.1s]     76859553 Runden |    5303/s (Ø    5250/s) | Fehler 0 | Tamper 0/18765 | RSS 2104 kB
[14700.1s]     77175242 Runden |    5261/s (Ø    5250/s) | Fehler 0 | Tamper 0/18842 | RSS 2104 kB
[14760.1s]     77491926 Runden |    5278/s (Ø    5250/s) | Fehler 0 | Tamper 0/18919 | RSS 2104 kB
[14820.1s]     77802650 Runden |    5179/s (Ø    5250/s) | Fehler 0 | Tamper 0/18995 | RSS 2104 kB
[14880.1s]     78120183 Runden |    5292/s (Ø    5250/s) | Fehler 0 | Tamper 0/19073 | RSS 2104 kB
[14940.1s]     78435992 Runden |    5263/s (Ø    5250/s) | Fehler 0 | Tamper 0/19150 | RSS 2104 kB
[15000.1s]     78749763 Runden |    5230/s (Ø    5250/s) | Fehler 0 | Tamper 0/19227 | RSS 2104 kB
[15060.1s]     79063324 Runden |    5226/s (Ø    5250/s) | Fehler 0 | Tamper 0/19303 | RSS 2104 kB
[15120.1s]     79373315 Runden |    5167/s (Ø    5250/s) | Fehler 0 | Tamper 0/19379 | RSS 2104 kB
[15180.1s]     79688681 Runden |    5256/s (Ø    5250/s) | Fehler 0 | Tamper 0/19456 | RSS 2104 kB
[15240.1s]     80005343 Runden |    5278/s (Ø    5250/s) | Fehler 0 | Tamper 0/19533 | RSS 2104 kB
[15300.1s]     80319683 Runden |    5239/s (Ø    5250/s) | Fehler 0 | Tamper 0/19610 | RSS 2104 kB
[15360.1s]     80634685 Runden |    5250/s (Ø    5250/s) | Fehler 0 | Tamper 0/19687 | RSS 2104 kB
[15420.1s]     80949096 Runden |    5240/s (Ø    5250/s) | Fehler 0 | Tamper 0/19763 | RSS 2104 kB
[15480.1s]     81266135 Runden |    5284/s (Ø    5250/s) | Fehler 0 | Tamper 0/19841 | RSS 2104 kB
[15540.1s]     81580725 Runden |    5243/s (Ø    5250/s) | Fehler 0 | Tamper 0/19918 | RSS 2104 kB
[15600.1s]     81899007 Runden |    5305/s (Ø    5250/s) | Fehler 0 | Tamper 0/19995 | RSS 2104 kB
[15660.1s]     82217136 Runden |    5302/s (Ø    5250/s) | Fehler 0 | Tamper 0/20073 | RSS 2104 kB
[15720.1s]     82531040 Runden |    5232/s (Ø    5250/s) | Fehler 0 | Tamper 0/20150 | RSS 2104 kB
[15780.1s]     82849571 Runden |    5309/s (Ø    5250/s) | Fehler 0 | Tamper 0/20227 | RSS 2104 kB
[15840.1s]     83165786 Runden |    5270/s (Ø    5250/s) | Fehler 0 | Tamper 0/20305 | RSS 2104 kB
[15900.1s]     83482852 Runden |    5284/s (Ø    5250/s) | Fehler 0 | Tamper 0/20382 | RSS 2104 kB
[15960.1s]     83800377 Runden |    5292/s (Ø    5251/s) | Fehler 0 | Tamper 0/20460 | RSS 2104 kB
[16020.1s]     84106982 Runden |    5110/s (Ø    5250/s) | Fehler 0 | Tamper 0/20534 | RSS 2104 kB
[16080.1s]     84423264 Runden |    5271/s (Ø    5250/s) | Fehler 0 | Tamper 0/20612 | RSS 2104 kB
[16140.1s]     84737026 Runden |    5229/s (Ø    5250/s) | Fehler 0 | Tamper 0/20688 | RSS 2104 kB
[16200.1s]     85034797 Runden |    4963/s (Ø    5249/s) | Fehler 0 | Tamper 0/20761 | RSS 2104 kB
[16260.1s]     85335883 Runden |    5018/s (Ø    5248/s) | Fehler 0 | Tamper 0/20834 | RSS 2104 kB
[16320.1s]     85648056 Runden |    5203/s (Ø    5248/s) | Fehler 0 | Tamper 0/20911 | RSS 2104 kB
[16380.1s]     85962591 Runden |    5242/s (Ø    5248/s) | Fehler 0 | Tamper 0/20987 | RSS 2104 kB
[16440.1s]     86274533 Runden |    5199/s (Ø    5248/s) | Fehler 0 | Tamper 0/21064 | RSS 2104 kB
[16500.1s]     86588836 Runden |    5238/s (Ø    5248/s) | Fehler 0 | Tamper 0/21140 | RSS 2104 kB
[16560.1s]     86898617 Runden |    5163/s (Ø    5247/s) | Fehler 0 | Tamper 0/21216 | RSS 2104 kB
[16620.1s]     87205639 Runden |    5117/s (Ø    5247/s) | Fehler 0 | Tamper 0/21291 | RSS 2104 kB
[16680.1s]     87513930 Runden |    5138/s (Ø    5247/s) | Fehler 0 | Tamper 0/21366 | RSS 2104 kB
[16740.1s]     87827880 Runden |    5232/s (Ø    5247/s) | Fehler 0 | Tamper 0/21443 | RSS 2104 kB
[16800.1s]     88143423 Runden |    5259/s (Ø    5247/s) | Fehler 0 | Tamper 0/21520 | RSS 2104 kB
[16860.1s]     88460973 Runden |    5292/s (Ø    5247/s) | Fehler 0 | Tamper 0/21597 | RSS 2104 kB
[16920.1s]     88768959 Runden |    5133/s (Ø    5246/s) | Fehler 0 | Tamper 0/21673 | RSS 2104 kB
[16980.1s]     89084053 Runden |    5252/s (Ø    5246/s) | Fehler 0 | Tamper 0/21750 | RSS 2104 kB
[17040.1s]     89401129 Runden |    5285/s (Ø    5247/s) | Fehler 0 | Tamper 0/21827 | RSS 2104 kB
[17100.1s]     89715183 Runden |    5234/s (Ø    5246/s) | Fehler 0 | Tamper 0/21904 | RSS 2104 kB
[17160.1s]     90027946 Runden |    5213/s (Ø    5246/s) | Fehler 0 | Tamper 0/21980 | RSS 2104 kB
[17220.1s]     90335758 Runden |    5130/s (Ø    5246/s) | Fehler 0 | Tamper 0/22055 | RSS 2104 kB
[17280.1s]     90647288 Runden |    5192/s (Ø    5246/s) | Fehler 0 | Tamper 0/22131 | RSS 2104 kB
[17340.1s]     90959535 Runden |    5204/s (Ø    5246/s) | Fehler 0 | Tamper 0/22207 | RSS 2104 kB
[17400.1s]     91274693 Runden |    5253/s (Ø    5246/s) | Fehler 0 | Tamper 0/22284 | RSS 2104 kB
[17460.1s]     91584966 Runden |    5171/s (Ø    5245/s) | Fehler 0 | Tamper 0/22360 | RSS 2104 kB
[17520.1s]     91894325 Runden |    5156/s (Ø    5245/s) | Fehler 0 | Tamper 0/22436 | RSS 2104 kB
[17580.1s]     92206907 Runden |    5210/s (Ø    5245/s) | Fehler 0 | Tamper 0/22512 | RSS 2104 kB
[17640.1s]     92520407 Runden |    5225/s (Ø    5245/s) | Fehler 0 | Tamper 0/22588 | RSS 2104 kB
[17700.1s]     92831586 Runden |    5186/s (Ø    5245/s) | Fehler 0 | Tamper 0/22664 | RSS 2104 kB
[17760.1s]     93145078 Runden |    5225/s (Ø    5245/s) | Fehler 0 | Tamper 0/22741 | RSS 2104 kB
[17820.1s]     93457318 Runden |    5204/s (Ø    5244/s) | Fehler 0 | Tamper 0/22817 | RSS 2104 kB
[17880.1s]     93773839 Runden |    5275/s (Ø    5245/s) | Fehler 0 | Tamper 0/22895 | RSS 2104 kB
[17940.1s]     94090286 Runden |    5274/s (Ø    5245/s) | Fehler 0 | Tamper 0/22972 | RSS 2104 kB
[18000.1s]     94405959 Runden |    5261/s (Ø    5245/s) | Fehler 0 | Tamper 0/23049 | RSS 2104 kB
[18060.1s]     94723339 Runden |    5290/s (Ø    5245/s) | Fehler 0 | Tamper 0/23126 | RSS 2104 kB
[18120.1s]     95038688 Runden |    5256/s (Ø    5245/s) | Fehler 0 | Tamper 0/23203 | RSS 2104 kB
[18180.1s]     95354732 Runden |    5267/s (Ø    5245/s) | Fehler 0 | Tamper 0/23280 | RSS 2104 kB
[18240.1s]     95671996 Runden |    5288/s (Ø    5245/s) | Fehler 0 | Tamper 0/23358 | RSS 2104 kB
[18300.1s]     95987682 Runden |    5261/s (Ø    5245/s) | Fehler 0 | Tamper 0/23435 | RSS 2104 kB
[18360.1s]     96301148 Runden |    5224/s (Ø    5245/s) | Fehler 0 | Tamper 0/23512 | RSS 2104 kB
[18420.1s]     96607089 Runden |    5099/s (Ø    5245/s) | Fehler 0 | Tamper 0/23586 | RSS 2104 kB
[18480.1s]     96918215 Runden |    5185/s (Ø    5244/s) | Fehler 0 | Tamper 0/23662 | RSS 2104 kB
[18540.1s]     97234042 Runden |    5264/s (Ø    5245/s) | Fehler 0 | Tamper 0/23739 | RSS 2104 kB
[18600.1s]     97548554 Runden |    5242/s (Ø    5245/s) | Fehler 0 | Tamper 0/23816 | RSS 2104 kB
[18660.1s]     97863786 Runden |    5254/s (Ø    5245/s) | Fehler 0 | Tamper 0/23893 | RSS 2104 kB
[18720.1s]     98174388 Runden |    5177/s (Ø    5244/s) | Fehler 0 | Tamper 0/23969 | RSS 2104 kB
[18780.1s]     98491127 Runden |    5279/s (Ø    5244/s) | Fehler 0 | Tamper 0/24046 | RSS 2104 kB
[18840.1s]     98806860 Runden |    5262/s (Ø    5245/s) | Fehler 0 | Tamper 0/24123 | RSS 2104 kB
[18900.1s]     99125428 Runden |    5309/s (Ø    5245/s) | Fehler 0 | Tamper 0/24201 | RSS 2104 kB
[18960.1s]     99443004 Runden |    5293/s (Ø    5245/s) | Fehler 0 | Tamper 0/24279 | RSS 2104 kB
[19020.1s]     99752408 Runden |    5157/s (Ø    5245/s) | Fehler 0 | Tamper 0/24354 | RSS 2104 kB
[19080.1s]    100067944 Runden |    5259/s (Ø    5245/s) | Fehler 0 | Tamper 0/24431 | RSS 2104 kB
[19140.1s]    100381778 Runden |    5231/s (Ø    5245/s) | Fehler 0 | Tamper 0/24508 | RSS 2104 kB
[19200.1s]    100695979 Runden |    5237/s (Ø    5245/s) | Fehler 0 | Tamper 0/24584 | RSS 2104 kB
[19260.1s]    101012642 Runden |    5278/s (Ø    5245/s) | Fehler 0 | Tamper 0/24662 | RSS 2104 kB
[19320.1s]    101325013 Runden |    5206/s (Ø    5245/s) | Fehler 0 | Tamper 0/24738 | RSS 2104 kB
[19380.1s]    101639465 Runden |    5241/s (Ø    5245/s) | Fehler 0 | Tamper 0/24815 | RSS 2104 kB
[19440.1s]    101954652 Runden |    5253/s (Ø    5245/s) | Fehler 0 | Tamper 0/24892 | RSS 2104 kB
[19500.1s]    102268946 Runden |    5238/s (Ø    5245/s) | Fehler 0 | Tamper 0/24969 | RSS 2104 kB
[19560.1s]    102583012 Runden |    5234/s (Ø    5245/s) | Fehler 0 | Tamper 0/25045 | RSS 2104 kB
[19620.1s]    102888707 Runden |    5095/s (Ø    5244/s) | Fehler 0 | Tamper 0/25120 | RSS 2104 kB
[19680.1s]    103201278 Runden |    5210/s (Ø    5244/s) | Fehler 0 | Tamper 0/25196 | RSS 2104 kB
[19740.1s]    103514520 Runden |    5221/s (Ø    5244/s) | Fehler 0 | Tamper 0/25273 | RSS 2104 kB
[19800.1s]    103829336 Runden |    5247/s (Ø    5244/s) | Fehler 0 | Tamper 0/25349 | RSS 2104 kB
[19860.1s]    104140051 Runden |    5179/s (Ø    5244/s) | Fehler 0 | Tamper 0/25425 | RSS 2104 kB
[19920.1s]    104452370 Runden |    5205/s (Ø    5244/s) | Fehler 0 | Tamper 0/25502 | RSS 2104 kB
[19980.1s]    104768148 Runden |    5263/s (Ø    5244/s) | Fehler 0 | Tamper 0/25579 | RSS 2104 kB
[20040.1s]    105085048 Runden |    5282/s (Ø    5244/s) | Fehler 0 | Tamper 0/25656 | RSS 2104 kB
[20100.1s]    105402077 Runden |    5284/s (Ø    5244/s) | Fehler 0 | Tamper 0/25733 | RSS 2104 kB
[20160.1s]    105713632 Runden |    5193/s (Ø    5244/s) | Fehler 0 | Tamper 0/25809 | RSS 2104 kB
[20220.1s]    106018394 Runden |    5079/s (Ø    5243/s) | Fehler 0 | Tamper 0/25884 | RSS 2104 kB
[20280.1s]    106334505 Runden |    5269/s (Ø    5243/s) | Fehler 0 | Tamper 0/25961 | RSS 2104 kB
[20340.1s]    106652050 Runden |    5292/s (Ø    5243/s) | Fehler 0 | Tamper 0/26039 | RSS 2104 kB
[20400.1s]    106968776 Runden |    5279/s (Ø    5244/s) | Fehler 0 | Tamper 0/26116 | RSS 2104 kB
[20460.1s]    107284261 Runden |    5258/s (Ø    5244/s) | Fehler 0 | Tamper 0/26193 | RSS 2104 kB
[20520.1s]    107591238 Runden |    5116/s (Ø    5243/s) | Fehler 0 | Tamper 0/26268 | RSS 2104 kB
[20580.1s]    107904118 Runden |    5215/s (Ø    5243/s) | Fehler 0 | Tamper 0/26344 | RSS 2104 kB
[20640.1s]    108220611 Runden |    5275/s (Ø    5243/s) | Fehler 0 | Tamper 0/26422 | RSS 2104 kB
[20700.1s]    108537837 Runden |    5287/s (Ø    5243/s) | Fehler 0 | Tamper 0/26499 | RSS 2104 kB
[20760.1s]    108855840 Runden |    5300/s (Ø    5244/s) | Fehler 0 | Tamper 0/26577 | RSS 2104 kB
[20820.1s]    109169103 Runden |    5221/s (Ø    5243/s) | Fehler 0 | Tamper 0/26653 | RSS 2104 kB
[20880.1s]    109482818 Runden |    5229/s (Ø    5243/s) | Fehler 0 | Tamper 0/26730 | RSS 2104 kB
[20940.1s]    109796571 Runden |    5229/s (Ø    5243/s) | Fehler 0 | Tamper 0/26806 | RSS 2104 kB
[21000.1s]    110113323 Runden |    5279/s (Ø    5243/s) | Fehler 0 | Tamper 0/26884 | RSS 2104 kB
[21060.1s]    110433022 Runden |    5328/s (Ø    5244/s) | Fehler 0 | Tamper 0/26962 | RSS 2104 kB
[21120.1s]    110742948 Runden |    5165/s (Ø    5243/s) | Fehler 0 | Tamper 0/27037 | RSS 2104 kB
[21180.1s]    111057443 Runden |    5242/s (Ø    5243/s) | Fehler 0 | Tamper 0/27114 | RSS 2104 kB
[21240.1s]    111373375 Runden |    5266/s (Ø    5244/s) | Fehler 0 | Tamper 0/27191 | RSS 1908 kB
[21300.1s]    111689115 Runden |    5262/s (Ø    5244/s) | Fehler 0 | Tamper 0/27268 | RSS 1908 kB
[21360.1s]    112003689 Runden |    5243/s (Ø    5244/s) | Fehler 0 | Tamper 0/27345 | RSS 1908 kB
[21420.1s]    112308497 Runden |    5080/s (Ø    5243/s) | Fehler 0 | Tamper 0/27420 | RSS 1908 kB
[21480.1s]    112623943 Runden |    5257/s (Ø    5243/s) | Fehler 0 | Tamper 0/27497 | RSS 1908 kB
[21540.1s]    112939693 Runden |    5262/s (Ø    5243/s) | Fehler 0 | Tamper 0/27574 | RSS 1908 kB

═══════════════════════════════════════════════════════
  SOAK-TEST ERGEBNIS
═══════════════════════════════════════════════════════
Laufzeit:          21572.0 s (5.99 h)
Runden:            113106844
Roundtrip-Fehler:  0
Tamper-Checks:     27614 (davon durchgelassen: 0)
Durchsatz:         5243 Runden/s
Pro Runde:         0.191 ms
VmRSS Start/Ende:  2104 / 1908 kB (Peak 2104)
Speicher-Drift:    -196 kB
═══════════════════════════════════════════════════════
✅ SOAK-TEST BESTANDEN — keine Fehler, kein Leck-Verdacht
