    Finished `release` profile [optimized] target(s) in 0.02s
     Running `target/release/examples/soak`
Pre-flight self-test: OK
Modus: 28800 Sekunden (8.00 h)
VmRSS Start: 2120 kB

[13020.1s]     68187282 Runden |    5194/s (Ø    5237/s) | Fehler 0 | Tamper 0/16648 | RSS 2120 kB
[13080.1s]     68499310 Runden |    5200/s (Ø    5237/s) | Fehler 0 | Tamper 0/16724 | RSS 2120 kB
[13140.1s]     68816113 Runden |    5280/s (Ø    5237/s) | Fehler 0 | Tamper 0/16801 | RSS 2120 kB
[13200.1s]     69132738 Runden |    5277/s (Ø    5237/s) | Fehler 0 | Tamper 0/16879 | RSS 2120 kB
[13260.1s]     69450120 Runden |    5290/s (Ø    5238/s) | Fehler 0 | Tamper 0/16956 | RSS 2120 kB
[13320.1s]     69762765 Runden |    5211/s (Ø    5237/s) | Fehler 0 | Tamper 0/17032 | RSS 2120 kB
[13380.1s]     70071839 Runden |    5151/s (Ø    5237/s) | Fehler 0 | Tamper 0/17108 | RSS 2120 kB
[13440.1s]     70387232 Runden |    5257/s (Ø    5237/s) | Fehler 0 | Tamper 0/17185 | RSS 2120 kB
[13500.1s]     70702017 Runden |    5246/s (Ø    5237/s) | Fehler 0 | Tamper 0/17262 | RSS 2120 kB
[13560.1s]     71014595 Runden |    5210/s (Ø    5237/s) | Fehler 0 | Tamper 0/17338 | RSS 2120 kB
[13620.1s]     71331661 Runden |    5284/s (Ø    5237/s) | Fehler 0 | Tamper 0/17415 | RSS 2120 kB
[13680.1s]     71642388 Runden |    5179/s (Ø    5237/s) | Fehler 0 | Tamper 0/17491 | RSS 2120 kB
[13740.1s]     71958781 Runden |    5273/s (Ø    5237/s) | Fehler 0 | Tamper 0/17569 | RSS 2120 kB
[13800.1s]     72275621 Runden |    5281/s (Ø    5237/s) | Fehler 0 | Tamper 0/17646 | RSS 2120 kB
[13860.1s]     72593112 Runden |    5292/s (Ø    5238/s) | Fehler 0 | Tamper 0/17723 | RSS 2120 kB
[13920.1s]     72909450 Runden |    5272/s (Ø    5238/s) | Fehler 0 | Tamper 0/17801 | RSS 2120 kB
[13980.1s]     73220360 Runden |    5182/s (Ø    5237/s) | Fehler 0 | Tamper 0/17877 | RSS 2120 kB
[14040.1s]     73535908 Runden |    5259/s (Ø    5238/s) | Fehler 0 | Tamper 0/17954 | RSS 2120 kB
[14100.1s]     73852820 Runden |    5282/s (Ø    5238/s) | Fehler 0 | Tamper 0/18031 | RSS 2120 kB
[14160.1s]     74167941 Runden |    5252/s (Ø    5238/s) | Fehler 0 | Tamper 0/18108 | RSS 2120 kB
[14220.1s]     74482601 Runden |    5244/s (Ø    5238/s) | Fehler 0 | Tamper 0/18185 | RSS 2120 kB
[14280.1s]     74792827 Runden |    5170/s (Ø    5238/s) | Fehler 0 | Tamper 0/18260 | RSS 2120 kB
[14340.1s]     75110515 Runden |    5295/s (Ø    5238/s) | Fehler 0 | Tamper 0/18338 | RSS 2120 kB
[14400.1s]     75427520 Runden |    5283/s (Ø    5238/s) | Fehler 0 | Tamper 0/18415 | RSS 2120 kB
[14460.1s]     75743099 Runden |    5260/s (Ø    5238/s) | Fehler 0 | Tamper 0/18492 | RSS 2120 kB
[14520.1s]     76062478 Runden |    5323/s (Ø    5238/s) | Fehler 0 | Tamper 0/18570 | RSS 2120 kB
[14580.1s]     76365978 Runden |    5058/s (Ø    5238/s) | Fehler 0 | Tamper 0/18645 | RSS 1516 kB
[14640.1s]     76679388 Runden |    5223/s (Ø    5238/s) | Fehler 0 | Tamper 0/18721 | RSS 1588 kB
[14700.1s]     76991145 Runden |    5196/s (Ø    5237/s) | Fehler 0 | Tamper 0/18797 | RSS 1588 kB
[14760.1s]     77305071 Runden |    5232/s (Ø    5237/s) | Fehler 0 | Tamper 0/18874 | RSS 1588 kB
[14820.1s]     77619644 Runden |    5243/s (Ø    5237/s) | Fehler 0 | Tamper 0/18951 | RSS 1588 kB
[14880.1s]     77930800 Runden |    5186/s (Ø    5237/s) | Fehler 0 | Tamper 0/19027 | RSS 1588 kB
[14940.1s]     78245529 Runden |    5245/s (Ø    5237/s) | Fehler 0 | Tamper 0/19103 | RSS 1588 kB
[15000.1s]     78561883 Runden |    5273/s (Ø    5237/s) | Fehler 0 | Tamper 0/19181 | RSS 1588 kB
[15060.1s]     78877245 Runden |    5256/s (Ø    5238/s) | Fehler 0 | Tamper 0/19258 | RSS 1588 kB
[15120.1s]     79192234 Runden |    5250/s (Ø    5238/s) | Fehler 0 | Tamper 0/19335 | RSS 1588 kB
[15180.1s]     79494576 Runden |    5039/s (Ø    5237/s) | Fehler 0 | Tamper 0/19408 | RSS 1588 kB
[15240.1s]     79807554 Runden |    5216/s (Ø    5237/s) | Fehler 0 | Tamper 0/19485 | RSS 1588 kB
[15300.1s]     80124628 Runden |    5285/s (Ø    5237/s) | Fehler 0 | Tamper 0/19562 | RSS 1588 kB
[15360.1s]     80438067 Runden |    5224/s (Ø    5237/s) | Fehler 0 | Tamper 0/19639 | RSS 1588 kB
[15420.1s]     80750526 Runden |    5208/s (Ø    5237/s) | Fehler 0 | Tamper 0/19715 | RSS 1588 kB
[15480.1s]     81058993 Runden |    5141/s (Ø    5236/s) | Fehler 0 | Tamper 0/19790 | RSS 1588 kB
[15540.1s]     81373448 Runden |    5241/s (Ø    5236/s) | Fehler 0 | Tamper 0/19867 | RSS 1588 kB
[15600.1s]     81689341 Runden |    5265/s (Ø    5236/s) | Fehler 0 | Tamper 0/19944 | RSS 1588 kB
[15660.1s]     82004908 Runden |    5259/s (Ø    5237/s) | Fehler 0 | Tamper 0/20021 | RSS 1588 kB
[15720.1s]     82319731 Runden |    5247/s (Ø    5237/s) | Fehler 0 | Tamper 0/20098 | RSS 1588 kB
[15780.1s]     82628717 Runden |    5150/s (Ø    5236/s) | Fehler 0 | Tamper 0/20174 | RSS 1588 kB
[15840.1s]     82943923 Runden |    5253/s (Ø    5236/s) | Fehler 0 | Tamper 0/20250 | RSS 1588 kB
[15900.1s]     83254230 Runden |    5172/s (Ø    5236/s) | Fehler 0 | Tamper 0/20326 | RSS 1588 kB
[15960.1s]     83569472 Runden |    5254/s (Ø    5236/s) | Fehler 0 | Tamper 0/20403 | RSS 1588 kB
[16020.1s]     83881240 Runden |    5196/s (Ø    5236/s) | Fehler 0 | Tamper 0/20479 | RSS 1588 kB
[16080.1s]     84188559 Runden |    5122/s (Ø    5236/s) | Fehler 0 | Tamper 0/20554 | RSS 1588 kB
[16140.1s]     84505366 Runden |    5280/s (Ø    5236/s) | Fehler 0 | Tamper 0/20632 | RSS 1588 kB
[16200.1s]     84822169 Runden |    5280/s (Ø    5236/s) | Fehler 0 | Tamper 0/20709 | RSS 1588 kB
[16260.1s]     85137854 Runden |    5261/s (Ø    5236/s) | Fehler 0 | Tamper 0/20786 | RSS 1588 kB
[16320.1s]     85452256 Runden |    5240/s (Ø    5236/s) | Fehler 0 | Tamper 0/20863 | RSS 1588 kB
[16380.1s]     85758294 Runden |    5101/s (Ø    5236/s) | Fehler 0 | Tamper 0/20938 | RSS 1588 kB
[16440.1s]     86075302 Runden |    5283/s (Ø    5236/s) | Fehler 0 | Tamper 0/21015 | RSS 1588 kB
[16500.1s]     86389920 Runden |    5244/s (Ø    5236/s) | Fehler 0 | Tamper 0/21092 | RSS 1588 kB
[16560.1s]     86705412 Runden |    5258/s (Ø    5236/s) | Fehler 0 | Tamper 0/21169 | RSS 1588 kB
[16620.1s]     87019122 Runden |    5228/s (Ø    5236/s) | Fehler 0 | Tamper 0/21245 | RSS 1588 kB
[16680.1s]     87328064 Runden |    5149/s (Ø    5235/s) | Fehler 0 | Tamper 0/21321 | RSS 1588 kB
[16740.1s]     87643315 Runden |    5254/s (Ø    5236/s) | Fehler 0 | Tamper 0/21398 | RSS 1588 kB
[16800.1s]     87955760 Runden |    5207/s (Ø    5235/s) | Fehler 0 | Tamper 0/21474 | RSS 1588 kB
[16860.1s]     88269288 Runden |    5225/s (Ø    5235/s) | Fehler 0 | Tamper 0/21551 | RSS 1588 kB
[16920.1s]     88582368 Runden |    5218/s (Ø    5235/s) | Fehler 0 | Tamper 0/21627 | RSS 1588 kB
[16980.1s]     88893940 Runden |    5193/s (Ø    5235/s) | Fehler 0 | Tamper 0/21703 | RSS 1588 kB
[17040.1s]     89210643 Runden |    5278/s (Ø    5235/s) | Fehler 0 | Tamper 0/21780 | RSS 1588 kB
[17100.1s]     89529013 Runden |    5306/s (Ø    5236/s) | Fehler 0 | Tamper 0/21858 | RSS 1588 kB
[17160.1s]     89847838 Runden |    5314/s (Ø    5236/s) | Fehler 0 | Tamper 0/21936 | RSS 1588 kB
[17220.1s]     90167037 Runden |    5320/s (Ø    5236/s) | Fehler 0 | Tamper 0/22014 | RSS 1588 kB
[17280.1s]     90475727 Runden |    5145/s (Ø    5236/s) | Fehler 0 | Tamper 0/22089 | RSS 1588 kB
[17340.1s]     90791085 Runden |    5256/s (Ø    5236/s) | Fehler 0 | Tamper 0/22166 | RSS 1588 kB
[17400.1s]     91105803 Runden |    5245/s (Ø    5236/s) | Fehler 0 | Tamper 0/22243 | RSS 1588 kB
[17460.1s]     91423196 Runden |    5290/s (Ø    5236/s) | Fehler 0 | Tamper 0/22321 | RSS 1588 kB
[17520.1s]     91737617 Runden |    5240/s (Ø    5236/s) | Fehler 0 | Tamper 0/22397 | RSS 1588 kB
[17580.1s]     92048530 Runden |    5182/s (Ø    5236/s) | Fehler 0 | Tamper 0/22473 | RSS 1588 kB
[17640.1s]     92365070 Runden |    5276/s (Ø    5236/s) | Fehler 0 | Tamper 0/22551 | RSS 1588 kB
[17700.1s]     92681471 Runden |    5273/s (Ø    5236/s) | Fehler 0 | Tamper 0/22628 | RSS 1588 kB
[17760.1s]     92997152 Runden |    5261/s (Ø    5236/s) | Fehler 0 | Tamper 0/22705 | RSS 1588 kB
[17820.1s]     93311570 Runden |    5240/s (Ø    5236/s) | Fehler 0 | Tamper 0/22782 | RSS 1588 kB
[17880.1s]     93621707 Runden |    5169/s (Ø    5236/s) | Fehler 0 | Tamper 0/22857 | RSS 1588 kB
[17940.1s]     93938205 Runden |    5275/s (Ø    5236/s) | Fehler 0 | Tamper 0/22935 | RSS 1588 kB
[18000.1s]     94253138 Runden |    5249/s (Ø    5236/s) | Fehler 0 | Tamper 0/23012 | RSS 1588 kB
[18060.1s]     94567718 Runden |    5243/s (Ø    5236/s) | Fehler 0 | Tamper 0/23088 | RSS 1588 kB
[18120.1s]     94883500 Runden |    5263/s (Ø    5236/s) | Fehler 0 | Tamper 0/23165 | RSS 1588 kB
[18180.1s]     95191596 Runden |    5135/s (Ø    5236/s) | Fehler 0 | Tamper 0/23241 | RSS 1588 kB
[18240.1s]     95508308 Runden |    5279/s (Ø    5236/s) | Fehler 0 | Tamper 0/23318 | RSS 1588 kB
[18300.1s]     95822137 Runden |    5230/s (Ø    5236/s) | Fehler 0 | Tamper 0/23395 | RSS 1588 kB
[18360.1s]     96137606 Runden |    5258/s (Ø    5236/s) | Fehler 0 | Tamper 0/23472 | RSS 1588 kB
[18420.1s]     96452447 Runden |    5247/s (Ø    5236/s) | Fehler 0 | Tamper 0/23548 | RSS 1588 kB
[18480.1s]     96765183 Runden |    5212/s (Ø    5236/s) | Fehler 0 | Tamper 0/23625 | RSS 1588 kB
[18540.1s]     97079640 Runden |    5241/s (Ø    5236/s) | Fehler 0 | Tamper 0/23702 | RSS 1588 kB
[18600.1s]     97395387 Runden |    5262/s (Ø    5236/s) | Fehler 0 | Tamper 0/23779 | RSS 1588 kB
[18660.1s]     97713369 Runden |    5300/s (Ø    5236/s) | Fehler 0 | Tamper 0/23856 | RSS 1588 kB
[18720.1s]     98029249 Runden |    5265/s (Ø    5237/s) | Fehler 0 | Tamper 0/23933 | RSS 1588 kB
[18780.1s]     98333046 Runden |    5063/s (Ø    5236/s) | Fehler 0 | Tamper 0/24008 | RSS 1588 kB
[18840.1s]     98644822 Runden |    5196/s (Ø    5236/s) | Fehler 0 | Tamper 0/24084 | RSS 1588 kB
[18900.1s]     98961351 Runden |    5275/s (Ø    5236/s) | Fehler 0 | Tamper 0/24161 | RSS 1588 kB
[18960.1s]     99278477 Runden |    5285/s (Ø    5236/s) | Fehler 0 | Tamper 0/24238 | RSS 1588 kB
[19020.1s]     99592661 Runden |    5236/s (Ø    5236/s) | Fehler 0 | Tamper 0/24315 | RSS 1588 kB
[19080.1s]     99903632 Runden |    5183/s (Ø    5236/s) | Fehler 0 | Tamper 0/24391 | RSS 1588 kB
[19140.1s]    100218639 Runden |    5250/s (Ø    5236/s) | Fehler 0 | Tamper 0/24468 | RSS 1588 kB
[19200.1s]    100531738 Runden |    5218/s (Ø    5236/s) | Fehler 0 | Tamper 0/24544 | RSS 1588 kB
[19260.1s]    100845293 Runden |    5226/s (Ø    5236/s) | Fehler 0 | Tamper 0/24621 | RSS 1588 kB
[19320.1s]    101159246 Runden |    5233/s (Ø    5236/s) | Fehler 0 | Tamper 0/24698 | RSS 1588 kB
[19380.1s]    101472083 Runden |    5214/s (Ø    5236/s) | Fehler 0 | Tamper 0/24774 | RSS 1588 kB
[19440.1s]    101788161 Runden |    5268/s (Ø    5236/s) | Fehler 0 | Tamper 0/24851 | RSS 1588 kB
[19500.1s]    102102001 Runden |    5231/s (Ø    5236/s) | Fehler 0 | Tamper 0/24928 | RSS 1588 kB
[19560.1s]    102418353 Runden |    5273/s (Ø    5236/s) | Fehler 0 | Tamper 0/25005 | RSS 1588 kB
[19620.1s]    102731508 Runden |    5219/s (Ø    5236/s) | Fehler 0 | Tamper 0/25081 | RSS 1588 kB
[19680.1s]    103039872 Runden |    5139/s (Ø    5236/s) | Fehler 0 | Tamper 0/25157 | RSS 1560 kB
[19740.1s]    103355951 Runden |    5268/s (Ø    5236/s) | Fehler 0 | Tamper 0/25234 | RSS 1560 kB
[19800.1s]    103671223 Runden |    5255/s (Ø    5236/s) | Fehler 0 | Tamper 0/25311 | RSS 1560 kB
[19860.1s]    103986320 Runden |    5252/s (Ø    5236/s) | Fehler 0 | Tamper 0/25388 | RSS 1560 kB
[19920.1s]    104300613 Runden |    5238/s (Ø    5236/s) | Fehler 0 | Tamper 0/25465 | RSS 1560 kB
[19980.1s]    104613498 Runden |    5215/s (Ø    5236/s) | Fehler 0 | Tamper 0/25541 | RSS 1560 kB
[20040.1s]    104928531 Runden |    5251/s (Ø    5236/s) | Fehler 0 | Tamper 0/25618 | RSS 1560 kB
[20100.1s]    105244428 Runden |    5265/s (Ø    5236/s) | Fehler 0 | Tamper 0/25695 | RSS 1560 kB
[20160.1s]    105558370 Runden |    5232/s (Ø    5236/s) | Fehler 0 | Tamper 0/25772 | RSS 1560 kB
[20220.1s]    105874255 Runden |    5265/s (Ø    5236/s) | Fehler 0 | Tamper 0/25849 | RSS 1560 kB
[20280.1s]    106189840 Runden |    5260/s (Ø    5236/s) | Fehler 0 | Tamper 0/25926 | RSS 1560 kB
[20340.1s]    106503900 Runden |    5234/s (Ø    5236/s) | Fehler 0 | Tamper 0/26002 | RSS 1560 kB
[20400.1s]    106819899 Runden |    5267/s (Ø    5236/s) | Fehler 0 | Tamper 0/26080 | RSS 1560 kB
[20460.1s]    107135301 Runden |    5257/s (Ø    5236/s) | Fehler 0 | Tamper 0/26157 | RSS 1560 kB
[20520.1s]    107449394 Runden |    5235/s (Ø    5236/s) | Fehler 0 | Tamper 0/26233 | RSS 1560 kB
[20580.1s]    107761110 Runden |    5195/s (Ø    5236/s) | Fehler 0 | Tamper 0/26309 | RSS 1560 kB
[20640.1s]    108076482 Runden |    5256/s (Ø    5236/s) | Fehler 0 | Tamper 0/26386 | RSS 1560 kB
[20700.1s]    108393005 Runden |    5275/s (Ø    5236/s) | Fehler 0 | Tamper 0/26464 | RSS 1560 kB
[20760.1s]    108710978 Runden |    5300/s (Ø    5237/s) | Fehler 0 | Tamper 0/26541 | RSS 1560 kB
[20820.1s]    109027247 Runden |    5271/s (Ø    5237/s) | Fehler 0 | Tamper 0/26618 | RSS 1560 kB
[20880.1s]    109337675 Runden |    5174/s (Ø    5236/s) | Fehler 0 | Tamper 0/26694 | RSS 1560 kB
[20940.1s]    109651843 Runden |    5236/s (Ø    5236/s) | Fehler 0 | Tamper 0/26771 | RSS 1560 kB
[21000.1s]    109965472 Runden |    5227/s (Ø    5236/s) | Fehler 0 | Tamper 0/26848 | RSS 1560 kB
[21060.1s]    110282983 Runden |    5292/s (Ø    5237/s) | Fehler 0 | Tamper 0/26925 | RSS 1560 kB
[21120.1s]    110591455 Runden |    5141/s (Ø    5236/s) | Fehler 0 | Tamper 0/27000 | RSS 1560 kB
[21180.1s]    110900818 Runden |    5156/s (Ø    5236/s) | Fehler 0 | Tamper 0/27076 | RSS 1560 kB
[21240.1s]    111216724 Runden |    5265/s (Ø    5236/s) | Fehler 0 | Tamper 0/27153 | RSS 1560 kB
[21300.1s]    111532183 Runden |    5258/s (Ø    5236/s) | Fehler 0 | Tamper 0/27230 | RSS 1560 kB
[21360.1s]    111850130 Runden |    5299/s (Ø    5236/s) | Fehler 0 | Tamper 0/27308 | RSS 1560 kB
[21420.1s]    112165546 Runden |    5257/s (Ø    5236/s) | Fehler 0 | Tamper 0/27385 | RSS 1560 kB
[21480.1s]    112477253 Runden |    5195/s (Ø    5236/s) | Fehler 0 | Tamper 0/27461 | RSS 1560 kB
[21540.1s]    112793661 Runden |    5273/s (Ø    5236/s) | Fehler 0 | Tamper 0/27538 | RSS 1560 kB
[21600.1s]    113108005 Runden |    5239/s (Ø    5236/s) | Fehler 0 | Tamper 0/27615 | RSS 1560 kB
[21660.1s]    113420695 Runden |    5211/s (Ø    5236/s) | Fehler 0 | Tamper 0/27691 | RSS 1560 kB
[21720.1s]    113731234 Runden |    5176/s (Ø    5236/s) | Fehler 0 | Tamper 0/27767 | RSS 1560 kB
[21780.1s]    114036850 Runden |    5094/s (Ø    5236/s) | Fehler 0 | Tamper 0/27842 | RSS 1560 kB
[21840.1s]    114348042 Runden |    5187/s (Ø    5236/s) | Fehler 0 | Tamper 0/27918 | RSS 1420 kB
[21900.1s]    114658146 Runden |    5168/s (Ø    5236/s) | Fehler 0 | Tamper 0/27993 | RSS 1420 kB
[21960.1s]    114972920 Runden |    5246/s (Ø    5236/s) | Fehler 0 | Tamper 0/28070 | RSS 1420 kB
[22020.1s]    115287588 Runden |    5244/s (Ø    5236/s) | Fehler 0 | Tamper 0/28147 | RSS 1420 kB
[22080.1s]    115598408 Runden |    5180/s (Ø    5235/s) | Fehler 0 | Tamper 0/28223 | RSS 1420 kB
[22140.1s]    115915976 Runden |    5293/s (Ø    5236/s) | Fehler 0 | Tamper 0/28300 | RSS 1420 kB
[22200.1s]    116231319 Runden |    5256/s (Ø    5236/s) | Fehler 0 | Tamper 0/28377 | RSS 1420 kB
[22260.1s]    116547531 Runden |    5270/s (Ø    5236/s) | Fehler 0 | Tamper 0/28454 | RSS 1420 kB
[22320.1s]    116863897 Runden |    5273/s (Ø    5236/s) | Fehler 0 | Tamper 0/28532 | RSS 1420 kB
[22380.1s]    117176001 Runden |    5202/s (Ø    5236/s) | Fehler 0 | Tamper 0/28608 | RSS 1420 kB
[22440.1s]    117492105 Runden |    5268/s (Ø    5236/s) | Fehler 0 | Tamper 0/28685 | RSS 1420 kB
[22500.1s]    117808351 Runden |    5271/s (Ø    5236/s) | Fehler 0 | Tamper 0/28762 | RSS 1420 kB
[22560.1s]    118122827 Runden |    5241/s (Ø    5236/s) | Fehler 0 | Tamper 0/28839 | RSS 1420 kB
[22620.1s]    118439152 Runden |    5272/s (Ø    5236/s) | Fehler 0 | Tamper 0/28916 | RSS 1420 kB
[22680.1s]    118751933 Runden |    5213/s (Ø    5236/s) | Fehler 0 | Tamper 0/28993 | RSS 1420 kB
[22740.1s]    119065727 Runden |    5230/s (Ø    5236/s) | Fehler 0 | Tamper 0/29069 | RSS 1420 kB
[22800.1s]    119380648 Runden |    5249/s (Ø    5236/s) | Fehler 0 | Tamper 0/29146 | RSS 1420 kB
[22860.1s]    119697347 Runden |    5278/s (Ø    5236/s) | Fehler 0 | Tamper 0/29223 | RSS 1420 kB
[22920.1s]    120013526 Runden |    5270/s (Ø    5236/s) | Fehler 0 | Tamper 0/29301 | RSS 1420 kB
[22980.1s]    120321390 Runden |    5131/s (Ø    5236/s) | Fehler 0 | Tamper 0/29376 | RSS 1420 kB
[23040.1s]    120635557 Runden |    5236/s (Ø    5236/s) | Fehler 0 | Tamper 0/29453 | RSS 1420 kB
[23100.1s]    120949432 Runden |    5231/s (Ø    5236/s) | Fehler 0 | Tamper 0/29529 | RSS 1420 kB
[23160.1s]    121264987 Runden |    5259/s (Ø    5236/s) | Fehler 0 | Tamper 0/29606 | RSS 1420 kB
[23220.1s]    121581727 Runden |    5279/s (Ø    5236/s) | Fehler 0 | Tamper 0/29684 | RSS 1420 kB
[23280.1s]    121890544 Runden |    5147/s (Ø    5236/s) | Fehler 0 | Tamper 0/29759 | RSS 1420 kB
[23340.1s]    122205921 Runden |    5256/s (Ø    5236/s) | Fehler 0 | Tamper 0/29836 | RSS 1420 kB
[23400.1s]    122518035 Runden |    5202/s (Ø    5236/s) | Fehler 0 | Tamper 0/29912 | RSS 1420 kB
[23460.1s]    122833327 Runden |    5255/s (Ø    5236/s) | Fehler 0 | Tamper 0/29989 | RSS 1420 kB
[23520.1s]    123147817 Runden |    5241/s (Ø    5236/s) | Fehler 0 | Tamper 0/30066 | RSS 1420 kB
[23580.1s]    123458457 Runden |    5177/s (Ø    5236/s) | Fehler 0 | Tamper 0/30142 | RSS 1420 kB
[23640.1s]    123773137 Runden |    5245/s (Ø    5236/s) | Fehler 0 | Tamper 0/30219 | RSS 1420 kB
[23700.1s]    124086500 Runden |    5223/s (Ø    5236/s) | Fehler 0 | Tamper 0/30295 | RSS 1420 kB
[23760.1s]    124400336 Runden |    5231/s (Ø    5236/s) | Fehler 0 | Tamper 0/30372 | RSS 1420 kB
[23820.1s]    124716102 Runden |    5263/s (Ø    5236/s) | Fehler 0 | Tamper 0/30449 | RSS 1420 kB
[23880.1s]    125027984 Runden |    5198/s (Ø    5236/s) | Fehler 0 | Tamper 0/30525 | RSS 1420 kB
[23940.1s]    125342790 Runden |    5247/s (Ø    5236/s) | Fehler 0 | Tamper 0/30602 | RSS 1420 kB
[24000.1s]    125659181 Runden |    5273/s (Ø    5236/s) | Fehler 0 | Tamper 0/30679 | RSS 1420 kB
[24060.1s]    125972535 Runden |    5223/s (Ø    5236/s) | Fehler 0 | Tamper 0/30756 | RSS 1420 kB
[24120.1s]    126282668 Runden |    5169/s (Ø    5236/s) | Fehler 0 | Tamper 0/30831 | RSS 1420 kB
[24180.1s]    126587652 Runden |    5083/s (Ø    5235/s) | Fehler 0 | Tamper 0/30906 | RSS 1420 kB
[24240.1s]    126905860 Runden |    5303/s (Ø    5235/s) | Fehler 0 | Tamper 0/30983 | RSS 1420 kB
[24300.1s]    127221570 Runden |    5262/s (Ø    5235/s) | Fehler 0 | Tamper 0/31060 | RSS 1420 kB
[24360.1s]    127538127 Runden |    5276/s (Ø    5236/s) | Fehler 0 | Tamper 0/31138 | RSS 1420 kB
[24420.1s]    127851578 Runden |    5224/s (Ø    5236/s) | Fehler 0 | Tamper 0/31214 | RSS 1420 kB
[24480.1s]    128163465 Runden |    5198/s (Ø    5235/s) | Fehler 0 | Tamper 0/31290 | RSS 1420 kB
[24540.1s]    128475875 Runden |    5207/s (Ø    5235/s) | Fehler 0 | Tamper 0/31367 | RSS 1420 kB
[24600.1s]    128790306 Runden |    5241/s (Ø    5235/s) | Fehler 0 | Tamper 0/31443 | RSS 1420 kB
[24660.1s]    129105775 Runden |    5258/s (Ø    5235/s) | Fehler 0 | Tamper 0/31520 | RSS 1420 kB
[24720.1s]    129417472 Runden |    5195/s (Ø    5235/s) | Fehler 0 | Tamper 0/31597 | RSS 1420 kB
[24780.1s]    129728123 Runden |    5178/s (Ø    5235/s) | Fehler 0 | Tamper 0/31672 | RSS 1420 kB
[24840.1s]    130043394 Runden |    5255/s (Ø    5235/s) | Fehler 0 | Tamper 0/31749 | RSS 1420 kB
[24900.1s]    130360500 Runden |    5285/s (Ø    5235/s) | Fehler 0 | Tamper 0/31827 | RSS 1420 kB
[24960.1s]    130676829 Runden |    5272/s (Ø    5235/s) | Fehler 0 | Tamper 0/31904 | RSS 1420 kB
[25020.1s]    130993738 Runden |    5282/s (Ø    5236/s) | Fehler 0 | Tamper 0/31981 | RSS 1420 kB
[25080.1s]    131304821 Runden |    5185/s (Ø    5235/s) | Fehler 0 | Tamper 0/32057 | RSS 1420 kB
[25140.1s]    131619541 Runden |    5245/s (Ø    5235/s) | Fehler 0 | Tamper 0/32134 | RSS 1420 kB
[25200.1s]    131936006 Runden |    5274/s (Ø    5236/s) | Fehler 0 | Tamper 0/32211 | RSS 1420 kB
[25260.1s]    132251568 Runden |    5259/s (Ø    5236/s) | Fehler 0 | Tamper 0/32288 | RSS 1420 kB
[25320.1s]    132568335 Runden |    5279/s (Ø    5236/s) | Fehler 0 | Tamper 0/32366 | RSS 1420 kB
[25380.1s]    132877494 Runden |    5153/s (Ø    5235/s) | Fehler 0 | Tamper 0/32441 | RSS 1420 kB
[25440.1s]    133192744 Runden |    5254/s (Ø    5236/s) | Fehler 0 | Tamper 0/32518 | RSS 1420 kB
[25500.1s]    133507303 Runden |    5243/s (Ø    5236/s) | Fehler 0 | Tamper 0/32595 | RSS 1420 kB
[25560.1s]    133822799 Runden |    5258/s (Ø    5236/s) | Fehler 0 | Tamper 0/32672 | RSS 1420 kB
[25620.1s]    134138299 Runden |    5258/s (Ø    5236/s) | Fehler 0 | Tamper 0/32749 | RSS 1420 kB
[25680.1s]    134450482 Runden |    5203/s (Ø    5236/s) | Fehler 0 | Tamper 0/32825 | RSS 1420 kB
[25740.1s]    134765429 Runden |    5249/s (Ø    5236/s) | Fehler 0 | Tamper 0/32902 | RSS 1420 kB
[25800.1s]    135081610 Runden |    5270/s (Ø    5236/s) | Fehler 0 | Tamper 0/32979 | RSS 1420 kB
[25860.1s]    135396630 Runden |    5250/s (Ø    5236/s) | Fehler 0 | Tamper 0/33056 | RSS 1420 kB
[25920.1s]    135709405 Runden |    5213/s (Ø    5236/s) | Fehler 0 | Tamper 0/33133 | RSS 1420 kB
[25980.1s]    136019428 Runden |    5167/s (Ø    5236/s) | Fehler 0 | Tamper 0/33208 | RSS 1420 kB
[26040.1s]    136336067 Runden |    5277/s (Ø    5236/s) | Fehler 0 | Tamper 0/33286 | RSS 1420 kB
[26100.1s]    136648967 Runden |    5215/s (Ø    5236/s) | Fehler 0 | Tamper 0/33362 | RSS 1420 kB
[26160.1s]    136959185 Runden |    5170/s (Ø    5235/s) | Fehler 0 | Tamper 0/33438 | RSS 1420 kB
[26220.1s]    137274772 Runden |    5260/s (Ø    5235/s) | Fehler 0 | Tamper 0/33515 | RSS 1420 kB
[26280.1s]    137588292 Runden |    5225/s (Ø    5235/s) | Fehler 0 | Tamper 0/33591 | RSS 1420 kB
[26340.1s]    137903916 Runden |    5260/s (Ø    5236/s) | Fehler 0 | Tamper 0/33668 | RSS 1420 kB
[26400.1s]    138220731 Runden |    5280/s (Ø    5236/s) | Fehler 0 | Tamper 0/33746 | RSS 1420 kB
[26460.1s]    138536076 Runden |    5256/s (Ø    5236/s) | Fehler 0 | Tamper 0/33823 | RSS 1420 kB
[26520.1s]    138852632 Runden |    5276/s (Ø    5236/s) | Fehler 0 | Tamper 0/33900 | RSS 1420 kB
[26580.1s]    139162346 Runden |    5162/s (Ø    5236/s) | Fehler 0 | Tamper 0/33976 | RSS 1420 kB
[26640.1s]    139478819 Runden |    5275/s (Ø    5236/s) | Fehler 0 | Tamper 0/34053 | RSS 1420 kB
